"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Madagascar","MDG","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.23","60.8","41.2","65.2","48.16","56.73","61.62","106.01","81.92","86.6","81.22","99.46","94.61","115.63","121.32","121.86","108.2","138.99","127.41","","",
"Madagascar","MDG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22032","0.11044","0.096","0.11976","0.21821","0.24552","0.33841","0.22353","0.17552","0.16371","0.14037","0.13404","0.14683","0.11324","0.10588","","","0.0155","","0.01504","0.01465","","","",
"Madagascar","MDG","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133855.667895164","1640005.23058147","987142.116275328","1395142.86498074","1431209.43989667","759559.252459288","1307478.68781012","840718.12649501","558679.922654684","547441.625456035","755081.562230749","969772.937841689","427829.81323196","872825.2","477450.300000002","2854991.01556813","1424695.70700696","2148837.24059249","4875901.40621255","3294718.27584115","2957342.06560148","16089233.4613007","7578383.52917569","15113685.2403143","9099806.48682656","15610274.7936644","3121201.49945989","3489851.62171701","4472782.35091419","5189615.92550841","",
"Madagascar","MDG","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","976885.465416253","1196516.80680634","1457309.07116528","0","0","0","0","0","0","0","130937.386988565","135028.853533966","130968.622100955","133855.667895164","3694098.16057885","4227543.41100521","6421837.38225216","9304491.4384171","9407750.8645652","3338872.12932302","11064871.9779121","9786087.46097431","10240659.4761907","10946466.170265","7850614.74277124","22901362.992152","6500089.4","22987712.4000001","12601449.0459878","19049398.45355","56253427.4945555","49735633.2453643","42458444.223107","26814639.3909513","6950648.92487798","14136946.3448523","18122663.8272967","6078177.07331837","17133514.8459843","8039022.43832656","18645925.5172857","17069695.6601873","13406102.9691549","",
"Maldives","MDV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.025307379209988","0.143975890139075","","","",
"Maldives","MDV","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","708","","","",
"Maldives","MDV","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","18","12","55","65","155","","","","","","","","","","","","","",
"Maldives","MDV","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","18","12","55","65","155","","","","","","","","","","","","","",
"Maldives","MDV","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","5.08","1","2.42","1.67","3.21","3.63","4.83","0.92","2.95","3.26","6.73","8.94","7.04","6.87","7.08","5.64","7.06","7.44","","",
"Maldives","MDV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","300000","400000","3400000","1000000","1600000","1200000","4300000","1000000","1597718.46586288","1550160.98496177","1187510.1931011","2738583.71383178","2678511.89974511","2047578.58963466","3705256.09894647","3796102.79256976","5052875","6712439.15625","9906695.4140625","7506287.90625","9973544.7421875","6500398.74662109","6960937.5","5695312.5","5583061.40933852","","","","","","","","","","",
"Maldives","MDV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","988772.68453125","1910049.44332031","2776404.8115625","2270000","3423512.10486681","3713621.19817378","3656170.34788064","3543090.56968223","","","","","","",
"Middle East & North Africa","MEA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72229824385825","3.66068200626768","3.29233663855126","5.21051349475912","5.1653392493714","3.91793738208943","3.79758741588068","4.22495985820994","4.67063370746965","",
"Middle East & North Africa","MEA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12855211763","","15462817915","14858375853","15026288940","16793396109","17886257654","15757322103","15808945275","17228632490","","",
"Middle East & North Africa","MEA","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","14204","16818","13597","9790","10070","","","","","","","","","","","","","","","","71664","60564","59892","58711","82208","95827","111886","121001","118191","98330","100448","117977","118616","130423","174317","209954","182622","295197","288306","303093","",
"Middle East & North Africa","MEA","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","4292","4301","4392","4116","3924","","","","","","","","","","","","","","","","25998","","","","36132","42919","51319","","","","54066","57968","55291","64854","","","104506","185071","188224","218379","",
"Middle East & North Africa","MEA","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","9912","12517","9205","5674","6146","","","","","","","","","","","","","","","","35645","","","","32223","35988","40850","","","","32885","60009","58374","65569","","","68107","110126","100082","84714","",
"Middle East & North Africa","MEA","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","1007","1190","1077","1090","1180","1486","","1575","1735","1734","1634","1802","2184","2306","2251","2350","2414","","3072","3237","3150","2795","3134","3484","4898","6696","","13297","","","13869","14337","13211","14411","16997","3937","18877","20010","16872","15802","",
"Middle East & North Africa","MEA","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","4562","4332","4087","4249","4720","4191","","4216","4129","4433","4674","4384","3997","4630","4633","5382","4477","","6609","6911","7914","7990","7432","6659","7626","8475","","11650","","","11263","12342","11484","11713","11402","13454","12650","16161","16330","17410","",
"Middle East & North Africa","MEA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19484.24","20592.75","22229.52","24673.83","27383.4","30389.92","35667.02","40787.53","46852.15","53792.81","60745.88","70470.98","75282.8","79492.5","86429.97","90270.13","100704.57","109457.45","119302.31","","",
"Middle East & North Africa","MEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","0","0","","","","0","0","0","0","0","0","0","0","0","4000000","6233810.09842321","6452559.08027607","13110285.5934583","9479999.52011568","10769401.5831556","13270116.7981465","16220052.9105441","21630147.9864686","23628070.4437798","28848505.222476","39457146.8324708","37161024.2660198","44610336.1854717","63520398.6001782","67500742.0187404","68470543.1902323","74596691.0912579","97561941.851262","97911890.4473222","158985018.871513","185532775.395267","219896779.988764","236054951.054724","289687639.373969","316133819.253149","597504331.048186","503918080.069779","496244174.662573","590932813.792599","670411879.354105","854973826.207627","1285763566.60196","1241802264.58176","1815366498.60506","1990572480.12757","2109552320.95686","1408966562.65254","1394634815.95255","1445003936.28276","1706457116.2516","1657623983.02743","1903532605.67717","1989363498.16046","2019856551.55502","2383122335.41932","2502743339.50459",
